# SRC:3C279 DATE(MJD):57848 FREQ:227.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
02.90972221      AA     LM   1855302784.0000  -3286949376.0000  0.83132036     21.8480  0.00262036
02.90972221      AP     LM   1854653568.0000  -3285097728.0000  0.85621249   -148.8506  0.02440928
02.90972221      AP     PV  -4322502144.0000  -4641339904.0000  1.77468275     43.5945  0.03114960
02.90972221      LM     PV  -6177138688.0000  -1356247040.0000  0.51699882   -134.4050  0.02410840
02.91250008      AA     AP       638878.7500     -1850206.6250  8.58844594    171.0841  0.00336091
02.91250008      AA     LM   1856303616.0000  -3287086336.0000  0.84860421     21.9144  0.00277665
02.91250008      AA     PV  -4321089024.0000  -4642879488.0000  1.83803207   -143.2679  0.00365122
02.91250008      AP     PV  -4321725440.0000  -4641028096.0000  1.82566271     45.2043  0.03194268
02.91250008      AP     LM   1855665536.0000  -3285236224.0000  0.85375750   -150.7284  0.02282109
02.91250008      LM     PV  -6177344000.0000  -1355794176.0000  0.51626674   -132.4528  0.02411470
02.91527778      AA     PV  -4320292352.0000  -4642560000.0000  1.88185602   -143.2434  0.00368785
02.91527778      AA     AP       638455.0000     -1850253.7500  8.58971494    171.1237  0.00320293
02.91527778      AA     LM   1857293056.0000  -3287221760.0000  0.84537892     21.8571  0.00262739
02.91527778      AP     LM   1856627072.0000  -3285367808.0000  0.87647810   -148.9970  0.02330197
02.91527778      AP     PV  -4320913408.0000  -4640702976.0000  1.85233321     46.4038  0.03067989
02.91527778      LM     PV  -6177549312.0000  -1355333760.0000  0.54438440   -136.0451  0.02462988
03.41805553      AP     PV  -4139834880.0000  -4584303104.0000  2.08267750     59.4583  0.02976006
03.41805553      AP     LM   2020296576.0000  -3311216384.0000  1.16371566   -150.2659  0.01966997
03.41805553      AP     AZ   2196354048.0000  -4232981248.0000  0.82404617   -150.5088  0.04241545
03.41805553      AZ     LM   -176040496.0000    921765888.0000  1.43922509    -21.7750  0.03649711
03.41805553      AZ     PV  -6336176128.0000   -351312928.0000  0.87291113   -137.3453  0.05171258
03.41805553      LM     PV  -6160106496.0000  -1273083904.0000  0.83496905   -116.1597  0.02300688
03.42083323      AP     LM   2021100416.0000  -3311364096.0000  1.15998487   -150.6991  0.02086682
03.42083323      AP     AZ   2197932800.0000  -4233142784.0000  0.74784908   -149.7832  0.04216636
03.42083323      AP     PV  -4138614016.0000  -4583994368.0000  1.98869019     61.3529  0.02834211
03.42083323      AZ     PV  -6336540160.0000   -350859616.0000  0.92387200   -139.7067  0.05281249
03.42083323      AZ     LM   -176848224.0000    921779456.0000  1.39066667    -25.3054  0.03488958
