# SRC:3C279 DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
02.06250000      AP     LM   1665791488.0000  -3289659136.0000  0.87709712    134.6351  0.05356566
02.06250000      AP     PV  -4468791296.0000  -4743054336.0000  0.86195452    -71.5361  0.02690102
02.06250000      LM     PV  -6134628864.0000  -1453380736.0000  0.28006469   -106.3459  0.04887932
02.06527770      AA     LM   1667715968.0000  -3291641344.0000  0.70905919   -124.6494  0.00746042
02.06527770      AA     PV  -4467717120.0000  -4744584704.0000  0.93899020     30.2778  0.00329465
02.06527770      AA     AP       717925.6250     -1857115.7500  7.97015283    102.0305  0.00354096
02.06527770      AP     LM   1667027712.0000  -3289787392.0000  0.77043223    131.7708  0.05367659
02.06527770      AP     PV  -4468428800.0000  -4742722048.0000  0.92615531    -69.5100  0.02698862
02.06527770      LM     PV  -6135438336.0000  -1452937344.0000  0.24425966   -110.7798  0.04995964
02.71805549      AA     LM   1919848192.0000  -3322746368.0000  0.64183369   -121.7781  0.00478672
02.71805549      AA     AP       623675.1250     -1868741.8750  7.97004131    109.6955  0.00418450
02.71805549      AA     SP  -1718690176.0000   3366406656.0000  0.66849645     23.4549  0.00932072
02.71805549      AA     PV  -4318132224.0000  -4668459008.0000  1.02521344     54.7120  0.00315913
02.71805549      AP     SP  -1719298304.0000   3368275968.0000  0.76070413    -92.4952  0.08338131
02.71805549      AP     LM   1919104000.0000  -3320859904.0000  0.63015750    128.8740  0.03207179
02.71805549      AP     PV  -4318756352.0000  -4666590208.0000  1.02578442    -55.3818  0.02709462
02.71805549      LM     SP  -3638402048.0000   6689127936.0000  0.50381630    165.2765  0.08551045
02.71805549      LM     PV  -6237830144.0000  -1345734656.0000  0.22076751    -83.1919  0.02898919
02.71805549      PV     SP   2599461120.0000   8034865152.0000  0.22828861   -131.8782  0.08449317
02.72083336      AA     AP       623248.1875     -1868786.2500  7.97008711    109.7077  0.00373084
02.72083336      AA     SP  -1715670400.0000   3366532864.0000  0.62818400     23.3500  0.00973242
02.72083336      AA     PV  -4317228544.0000  -4668143616.0000  1.14916788     54.7073  0.00328720
02.72083336      AA     LM   1920654464.0000  -3322865408.0000  0.69618886   -121.9196  0.00366691
02.72083336      AP     LM   1920024832.0000  -3320995584.0000  0.70819033    125.7681  0.03064479
02.72083336      AP     PV  -4317852160.0000  -4666274816.0000  1.14084547    -56.1596  0.02687923
02.72083336      AP     SP  -1716283008.0000   3368401920.0000  0.71513169    -85.3010  0.07776583
02.72083336      LM     SP  -3636262400.0000   6689404928.0000  0.39450548    158.1257  0.08744895
02.72083336      LM     PV  -6237875200.0000  -1345277312.0000  0.27406034    -99.6066  0.02955320
02.72083336      PV     SP   2601588480.0000   8034672640.0000  0.27560019   -117.6098  0.07660602
02.72361106      AA     AP       622786.3125     -1868834.0000  7.97007746    109.7145  0.00406859
02.72361106      AA     PV  -4316289536.0000  -4667817472.0000  1.07282994     54.6603  0.00328007
02.72361106      AA     SP  -1712572928.0000   3366661888.0000  0.64965880     23.1947  0.00950234
02.72361106      AA     LM   1921610112.0000  -3323006720.0000  0.66219193   -121.9409  0.00367187
02.72361106      AP     LM   1920968192.0000  -3321135104.0000  0.70315737    132.2796  0.03096841
